Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_443.jpg;-15;0;0;-0.01298881;104.1906;87.55704;0.6718834;312.5835;0.3692605
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_510.jpg;-15;0;0;-0.01465603;104.1906;87.55705;0.648495;308.9836;0.3430741
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_576.jpg;-15;0;0;0.01655049;104.1906;87.55706;0.6221004;306.2836;0.3160264
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_643.jpg;-15;0;0;0.01895462;104.1906;87.55706;0.5899635;303.584;0.2832426
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_710.jpg;-15;0;0;0.02059508;104.1907;87.55707;0.5402334;299.9846;0.2313133
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_777.jpg;-15;0;0;0.02191;104.1907;87.55708;0.4996054;297.285;0.1873108
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_843.jpg;-15;0;0;0.02307351;104.1907;87.55708;0.4575145;294.5854;0.1400716
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_910.jpg;-15;0;0;0.02348496;104.1907;87.55708;0.4009667;290.9859;0.07390615
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_03_976.jpg;-15;0;0;0.02350933;104.1908;87.55708;0.359378;288.2862;0.023331
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_043.jpg;-15;0;0;0.02298483;104.1908;87.55707;0.3192585;285.5864;359.9731
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_110.jpg;-15;0;0;0.02222134;104.1908;87.55705;0.2689021;281.9866;359.9087
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_177.jpg;-15;0;0;0.02119026;104.1908;87.55703;0.2338966;279.2867;359.8633
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_243.jpg;-15;0;0;0.01949288;104.1909;87.55702;0.2014355;276.5868;359.8215
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_310.jpg;-15;0;0;0.01805256;104.1909;87.557;0.1621391;272.9868;359.7724
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_377.jpg;-15;0;0;0.01653976;104.1909;87.55699;0.1355373;270.2867;359.7413
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_443.jpg;-15;0;0;0.01452658;104.1909;87.55698;0.1112015;267.5866;359.7154
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_510.jpg;-15;0;0;0.01311295;104.1909;87.55698;0.08186857;263.9865;359.6894
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_576.jpg;-15;0;0;0.01186174;104.1909;87.55696;0.06186005;261.2864;359.6763
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_643.jpg;-15;0;0;0.01056433;104.1909;87.55695;0.04325224;258.5864;359.6686
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_710.jpg;-15;0;0;0;104.1909;87.55693;0.02016774;254.9862;359.6664
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_777.jpg;-15;0;0;0;104.1909;87.55692;0.003838763;252.2862;359.6704
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_04_843.jpg;-15;0;0;0;104.1909;87.55691;359.9881;249.5861;359.6787
